issuekey	start	end	is_dead	priority	is_assigned	issuetype	has_priority_change
HBASE-5442	0	2	1	3	1	4	0
HBASE-19191	0	556	0	4	0	4	1
HBASE-1135	0	122	1	3	0	1	0
HBASE-9137	0	51	0	3	1	7	0
HBASE-9137	51	70	1	3	1	7	0
HBASE-7875	0	150	1	5	1	2	0
HBASE-1051	0	8	0	3	0	1	0
HBASE-1051	8	12	0	3	1	1	0
HBASE-1051	12	15	1	3	1	7	0
HBASE-4213	0	97	1	3	1	4	0
HBASE-17432	0	860	0	3	1	4	0
HBASE-509	0	173	1	4	0	1	0
HBASE-18140	0	715	0	4	0	3	0
HBASE-18679	0	1	1	5	1	1	0
HBASE-18465	0	3	1	3	1	3	0
HBASE-8381	0	4	0	3	0	1	0
HBASE-8381	4	5	1	3	0	7	0
HBASE-7546	0	69	1	3	1	1	0
HBASE-11827	0	1284	1	3	1	4	0
HBASE-2713	0	1447	1	3	0	1	0
HBASE-10605	0	692	0	3	1	4	0
HBASE-10605	692	1906	0	3	0	4	0
HBASE-13052	0	16	1	3	1	1	0
HBASE-17073	0	4	1	3	1	7	0
HBASE-20030	0	371	0	3	0	1	0
HBASE-20030	371	450	0	3	1	1	0
HBASE-17074	0	3	0	2	0	1	0
HBASE-17074	3	4	1	2	1	1	0
HBASE-2728	0	3	1	3	1	1	0
HBASE-15778	0	2	1	5	1	7	0
HBASE-11313	0	2	1	4	1	1	0
HBASE-11031	0	1	0	5	1	6	1
HBASE-11031	1	51	1	5	1	6	1
HBASE-9157	0	433	1	4	1	1	0
HBASE-14242	0	1009	1	4	0	1	1
HBASE-15733	0	1113	0	3	1	7	0
HBASE-22047	0	41	0	3	0	1	0
HBASE-22047	41	64	0	3	1	1	0
HBASE-12604	0	10	1	3	1	7	0
HBASE-20771	0	18	1	3	1	1	0
HBASE-1961	0	5	0	4	0	2	0
HBASE-1961	5	187	1	4	1	2	0
HBASE-3546	0	580	1	4	0	1	0
HBASE-15469	0	1156	0	3	0	4	0
HBASE-8090	0	1	1	1	0	3	0
HBASE-14540	0	28	0	3	0	4	0
HBASE-14540	28	1322	0	3	1	4	0
HBASE-6503	0	18	1	5	1	1	0
HBASE-9330	0	5	1	3	0	4	0
HBASE-17629	0	14	1	3	1	7	0
HBASE-11046	0	350	1	3	0	2	0
HBASE-17127	0	7	1	3	1	1	0
HBASE-19168	0	559	0	2	0	2	1
HBASE-13361	0	1	1	4	1	3	0
HBASE-2328	0	1570	1	3	0	4	0
HBASE-21906	0	12	1	3	1	7	0
HBASE-20101	0	3	0	3	0	2	0
HBASE-20101	3	443	0	3	1	2	0
HBASE-11476	0	36	1	3	1	1	0
HBASE-3456	0	1	1	3	0	1	0
HBASE-18066	0	7	0	3	0	1	0
HBASE-18066	7	22	1	3	1	1	0
HBASE-21257	0	189	0	5	0	1	0
HBASE-21257	189	197	1	5	1	1	0
HBASE-7858	0	5	1	3	1	7	0
HBASE-2056	0	102	0	3	0	4	0
HBASE-2056	102	1236	1	4	0	4	1
HBASE-8380	0	5	1	3	1	1	0
HBASE-56	0	2	0	4	1	4	0
HBASE-56	2	17	0	5	1	4	1
HBASE-56	17	19	0	5	0	4	1
HBASE-56	19	20	1	5	1	4	1
HBASE-10114	0	2	1	3	0	1	0
HBASE-19307	0	101	0	1	1	1	0
HBASE-19307	101	542	0	2	1	1	1
HBASE-14823	0	1	1	3	1	1	0
HBASE-657	0	27	0	4	0	1	0
HBASE-657	27	79	1	4	1	1	0
HBASE-1779	0	16	1	3	0	1	0
HBASE-22310	0	1	1	3	1	1	0
HBASE-18634	0	2	1	3	1	1	0
HBASE-15731	0	1	1	3	1	7	0
HBASE-9448	0	1	1	1	1	1	0
HBASE-9882	0	22	1	3	1	4	0
HBASE-17748	0	94	1	3	1	14	0
HBASE-17159	0	905	0	3	0	2	0
HBASE-11890	0	6	0	3	0	1	0
HBASE-11890	6	32	1	3	1	1	0
HBASE-6536	0	35	1	3	0	1	0
HBASE-21150	0	1	1	3	1	1	0
HBASE-5855	0	1083	1	3	1	7	0
HBASE-19716	0	12	1	3	1	1	0
HBASE-4155	0	1359	1	3	0	1	0
HBASE-10350	0	1	0	3	0	7	0
HBASE-10350	1	36	1	3	1	7	0
HBASE-6667	0	5	0	2	0	1	1
HBASE-6667	5	36	0	2	1	1	1
HBASE-6667	36	38	1	3	1	1	1
HBASE-18103	0	2	0	3	0	7	0
HBASE-18103	2	8	0	2	0	7	1
HBASE-18103	8	90	1	2	1	7	1
HBASE-3044	0	17	1	3	1	1	0
HBASE-5325	0	4	0	4	0	1	0
HBASE-5325	4	22	1	4	1	4	0
HBASE-19612	0	508	0	5	1	4	0
HBASE-20136	0	293	1	4	1	6	0
HBASE-7976	0	2266	0	3	1	4	0
HBASE-19294	0	24	1	3	0	1	0
HBASE-1262	0	5	1	5	1	4	0
HBASE-20398	0	5	1	3	0	1	0
HBASE-9332	0	3	1	3	1	1	0
HBASE-578	0	2	0	1	0	4	0
HBASE-578	2	3	1	1	1	4	0
HBASE-10713	0	956	1	3	1	2	0
HBASE-21554	0	7	1	4	1	4	0
HBASE-7916	0	1	1	4	1	1	0
HBASE-5386	0	447	1	3	0	2	0
HBASE-2062	0	7	1	5	1	1	0
HBASE-5585	0	1155	1	4	0	4	0
HBASE-14072	0	1402	0	3	0	1	0
HBASE-2704	0	1767	1	2	0	4	0
HBASE-12311	0	256	1	3	0	13	0
HBASE-19934	0	1	1	3	1	1	0
HBASE-20715	0	339	0	4	0	3	0
HBASE-15199	0	192	0	3	0	3	0
HBASE-15199	192	450	0	2	0	3	1
HBASE-15199	450	463	1	2	1	3	1
HBASE-20439	0	3	1	4	1	1	1
HBASE-17808	0	787	0	3	1	4	0
HBASE-20064	0	3	0	3	0	1	0
HBASE-20064	3	355	0	3	1	1	0
HBASE-20064	355	447	0	3	1	4	0
HBASE-2007	0	182	0	3	0	1	0
HBASE-2007	182	1630	1	4	0	1	1
HBASE-20338	0	1	0	3	0	1	0
HBASE-20338	1	9	1	3	1	1	0
HBASE-18214	0	12	1	3	1	7	0
HBASE-11619	0	43	1	5	0	3	0
HBASE-8459	0	2208	0	3	0	1	0
HBASE-7310	0	1	1	3	0	1	0
HBASE-2370	0	1	1	3	0	1	0
HBASE-20649	0	27	0	4	1	2	0
HBASE-20649	27	31	0	4	0	2	0
HBASE-20649	31	95	1	4	1	2	0
HBASE-16231	0	1	1	3	1	4	0
HBASE-10514	0	1	0	2	1	1	0
HBASE-10514	1	30	1	2	1	1	1
HBASE-18551	0	1	0	3	0	1	0
HBASE-18551	1	2	1	3	1	1	0
HBASE-18208	0	705	0	3	0	3	0
HBASE-20614	0	92	1	4	1	1	0
HBASE-13014	0	3	0	3	0	4	0
HBASE-13014	3	264	1	3	1	4	0
HBASE-208	0	1	1	3	0	1	0
HBASE-14918	0	8	0	3	0	14	0
HBASE-14918	8	794	1	3	1	14	0
HBASE-8173	0	4	1	4	1	1	0
HBASE-10277	0	33	1	3	1	4	0
HBASE-5563	0	4	1	3	1	1	0
HBASE-16431	0	183	1	3	0	1	0
HBASE-15527	0	13	0	3	0	7	0
HBASE-15527	13	16	1	3	1	7	0
HBASE-5640	0	295	1	4	1	1	0
HBASE-16327	0	2	1	4	1	4	0
HBASE-19245	0	2	1	4	1	1	0
HBASE-1144	0	9	1	3	1	7	0
HBASE-1517	0	305	0	3	0	4	0
HBASE-1517	305	392	0	3	1	4	0
HBASE-1517	392	427	1	3	1	4	0
HBASE-21792	0	1	0	3	0	3	0
HBASE-21792	1	2	1	3	1	3	0
HBASE-17940	0	1	1	1	1	1	1
HBASE-3486	0	1269	1	3	0	1	0
HBASE-12015	0	293	0	3	0	1	0
HBASE-12015	293	298	1	3	1	1	0
HBASE-10158	0	119	1	3	1	7	0
HBASE-9439	0	5	0	4	1	1	0
HBASE-9439	5	22	1	4	1	1	0
HBASE-14040	0	10	1	3	1	4	0
HBASE-16160	0	7	0	3	1	1	0
HBASE-16160	7	10	1	1	1	1	1
HBASE-2746	0	895	1	3	1	7	0
HBASE-7182	0	9	0	3	0	7	0
HBASE-7182	9	51	0	3	1	7	0
HBASE-7182	51	2370	0	3	0	7	0
HBASE-9253	0	2	1	3	1	1	0
HBASE-66	0	71	1	3	0	4	0
HBASE-5164	0	698	1	4	0	7	0
HBASE-10444	0	1	1	4	0	1	0
HBASE-11075	0	3	1	3	1	1	0
HBASE-4877	0	2	1	3	0	1	0
HBASE-361	0	1	1	3	0	1	0
HBASE-2536	0	4	1	2	0	1	0
HBASE-14833	0	1275	0	4	0	4	0
HBASE-14352	0	1353	0	3	0	1	0
HBASE-19471	0	29	1	4	1	7	0
HBASE-11842	0	180	1	3	1	7	0
HBASE-8719	0	66	1	3	0	1	0
HBASE-13952	0	1423	0	3	0	4	0
HBASE-15309	0	9	1	1	1	1	1
HBASE-8026	0	674	0	3	0	1	0
HBASE-8026	674	680	1	3	1	1	0
HBASE-4259	0	994	1	4	1	7	0
HBASE-16977	0	130	1	4	1	4	0
HBASE-5272	0	1173	1	3	0	4	0
HBASE-1829	0	51	0	4	1	4	0
HBASE-1829	51	59	1	3	1	4	1
HBASE-4846	0	1236	1	3	0	1	0
HBASE-16600	0	62	1	4	0	6	0
HBASE-17101	0	77	1	3	1	7	0
HBASE-19031	0	11	1	2	1	7	0
HBASE-15263	0	3	1	3	0	7	0
HBASE-11550	0	7	0	5	1	3	1
HBASE-11550	7	25	1	5	1	3	1
HBASE-19036	0	288	1	4	1	4	0
HBASE-4236	0	1	1	4	1	4	0
HBASE-12182	0	1683	0	3	0	1	0
HBASE-1686	0	2	0	1	0	1	0
HBASE-1686	2	4	1	1	1	1	0
HBASE-7674	0	4	1	4	1	7	0
HBASE-2126	0	1	1	3	0	1	0
HBASE-5397	0	2	1	4	1	1	0
HBASE-21230	0	1	0	4	0	1	0
HBASE-21230	1	13	1	4	1	1	0
HBASE-16148	0	1	0	4	1	2	0
HBASE-16148	1	1051	0	4	1	7	0
HBASE-4005	0	3	1	3	1	1	0
HBASE-3982	0	1	1	3	1	4	0
HBASE-498	0	10	0	3	0	7	0
HBASE-498	10	588	1	4	0	7	1
HBASE-13850	0	840	0	4	1	4	0
HBASE-13850	840	885	0	4	0	4	0
HBASE-13850	885	894	1	4	1	4	0
HBASE-16095	0	21	1	3	1	1	0
HBASE-8906	0	2137	0	4	1	2	0
HBASE-18290	0	1	1	3	1	1	0
HBASE-5259	0	8	1	3	1	4	0
HBASE-11551	0	2	1	3	1	1	0
HBASE-2485	0	12	0	3	0	1	0
HBASE-2485	12	164	0	3	1	1	0
HBASE-2485	164	178	1	3	1	1	0
HBASE-14098	0	28	1	3	1	1	0
HBASE-4603	0	13	1	4	1	4	0
HBASE-8436	0	3	1	2	1	1	1
HBASE-18511	0	13	1	1	1	3	0
HBASE-17440	0	1	1	3	1	1	0
HBASE-2643	0	85	0	1	0	1	0
HBASE-2643	85	94	1	1	1	1	0
HBASE-8882	0	4	1	3	1	1	0
HBASE-12531	0	39	1	3	0	1	0
HBASE-11969	0	206	1	4	0	7	0
HBASE-7395	0	508	1	4	1	1	0
HBASE-12375	0	1	1	4	1	1	0
HBASE-20331	0	202	1	2	1	14	0
HBASE-13187	0	22	1	2	1	3	1
HBASE-14468	0	106	1	3	1	4	0
HBASE-1769	0	4	1	3	0	1	0
HBASE-6784	0	10	1	4	0	1	0
HBASE-17837	0	3	1	3	1	4	0
HBASE-9031	0	10	1	4	1	1	0
HBASE-12127	0	2	1	3	1	2	0
HBASE-5821	0	103	1	3	1	1	0
HBASE-12788	0	3	0	3	1	3	0
HBASE-12788	3	6	1	3	1	3	0
HBASE-8530	0	2	1	4	1	1	0
HBASE-21672	0	132	0	3	1	4	0
HBASE-11835	0	64	1	3	1	1	0
HBASE-16276	0	1028	0	2	0	1	0
HBASE-5740	0	3	1	5	1	1	0
HBASE-17540	0	2	1	4	1	1	0
HBASE-10787	0	1	1	4	1	3	0
HBASE-962	0	2088	1	3	0	4	0
HBASE-3617	0	2	0	2	0	1	0
HBASE-3617	2	12	1	2	1	1	0
HBASE-7417	0	3	1	2	1	1	0
HBASE-21928	0	1	1	3	1	1	0
HBASE-19576	0	2	1	3	1	4	0
HBASE-20219	0	22	0	3	1	1	0
HBASE-20219	22	23	1	2	1	1	1
HBASE-456	0	20	0	4	0	4	0
HBASE-456	20	32	1	1	0	4	1
HBASE-19635	0	1	1	3	1	7	0
HBASE-4760	0	4	1	4	1	4	0
HBASE-2055	0	2	0	4	1	4	0
HBASE-2055	2	1606	1	4	0	4	0
HBASE-9407	0	73	0	3	0	1	0
HBASE-9407	73	80	1	3	1	1	0
HBASE-5086	0	1	0	3	0	1	0
HBASE-5086	1	498	1	3	1	1	0
HBASE-14116	0	4	1	3	1	7	0
HBASE-14323	0	1358	0	3	0	2	0
HBASE-19503	0	1	1	3	1	1	0
HBASE-21707	0	3	1	3	1	1	0
HBASE-9277	0	1	1	3	1	7	0
HBASE-4217	0	6	0	3	0	4	0
HBASE-4217	6	8	1	3	1	4	0
HBASE-1056	0	5	1	3	1	1	0
HBASE-18479	0	12	1	2	1	1	0
HBASE-10951	0	1	1	5	1	4	0
HBASE-2893	0	1715	1	3	0	2	0
HBASE-6460	0	7	1	4	0	1	0
HBASE-11575	0	1	1	2	1	1	0
HBASE-15453	0	1	0	3	0	1	0
HBASE-15453	1	650	1	2	1	4	1
HBASE-16318	0	21	1	3	1	7	0
HBASE-22142	0	45	0	4	0	1	0
HBASE-12284	0	88	1	4	1	1	0
HBASE-4088	0	1	1	2	0	1	0
HBASE-679	0	36	0	3	0	1	0
HBASE-679	36	38	1	3	1	1	0
HBASE-9272	0	1	0	4	0	2	0
HBASE-9272	1	2095	0	4	1	2	0
HBASE-12831	0	3	0	3	0	1	0
HBASE-12831	3	20	1	3	1	1	0
HBASE-19923	0	3	0	3	0	1	0
HBASE-19923	3	34	1	3	1	1	0
HBASE-8555	0	6	1	2	1	1	0
HBASE-5508	0	6	1	4	1	4	0
HBASE-2271	0	1	1	3	0	1	0
HBASE-1614	0	46	1	3	0	1	0
HBASE-13059	0	1	1	5	1	4	0
HBASE-11362	0	12	1	4	1	4	0
HBASE-17719	0	805	0	3	1	1	0
HBASE-7109	0	22	1	3	1	7	0
HBASE-16701	0	12	0	3	1	1	0
HBASE-16701	12	28	1	3	1	1	0
HBASE-12493	0	15	0	3	0	3	0
HBASE-12493	15	29	1	3	1	3	0
HBASE-9798	0	1	1	3	1	1	0
HBASE-15701	0	1117	0	3	0	1	0
HBASE-11808	0	741	1	3	1	4	0
HBASE-15446	0	838	0	3	1	1	0
HBASE-15446	838	1161	0	3	0	1	0
HBASE-9572	0	2066	0	3	0	6	0
HBASE-767	0	20	0	3	0	1	0
HBASE-767	20	867	1	4	0	1	1
HBASE-20196	0	5	1	3	1	4	0
HBASE-1610	0	49	1	3	0	1	0
HBASE-16740	0	11	1	3	1	7	0
HBASE-5461	0	1728	1	2	0	3	0
HBASE-746	0	9	1	4	0	4	0
HBASE-15418	0	17	1	3	1	7	0
HBASE-4063	0	2871	0	3	1	4	0
HBASE-7303	0	1985	0	4	1	4	0
HBASE-7303	1985	2351	0	4	0	4	0
HBASE-819	0	1	1	3	1	1	0
HBASE-12449	0	11	1	3	1	1	0
HBASE-15423	0	1	1	4	1	1	0
HBASE-21748	0	5	1	3	1	7	0
HBASE-12286	0	3	1	3	1	2	0
HBASE-9691	0	78	1	4	1	1	0
HBASE-21040	0	2	0	4	0	1	0
HBASE-21040	2	3	1	4	1	1	0
HBASE-18315	0	35	1	3	1	7	0
HBASE-7226	0	390	0	4	0	1	0
HBASE-7226	390	394	1	3	1	1	1
HBASE-21358	0	206	0	3	0	1	0
HBASE-6205	0	1617	1	3	1	2	0
HBASE-17149	0	38	1	3	1	7	0
HBASE-12832	0	3	1	2	1	1	0
HBASE-7274	0	1	1	3	1	4	0
HBASE-3809	0	628	1	2	0	1	0
HBASE-2632	0	1	1	4	1	4	0
HBASE-9701	0	1	1	4	1	4	0
HBASE-2354	0	53	1	3	1	1	0
HBASE-14699	0	1	0	1	0	1	0
HBASE-14699	1	3	1	1	1	1	0
HBASE-7015	0	3	0	3	0	4	0
HBASE-7015	3	460	0	3	1	4	0
HBASE-7015	460	636	1	3	0	4	0
HBASE-3266	0	245	1	2	0	1	0
HBASE-15044	0	2	1	3	1	4	0
HBASE-20268	0	419	0	3	1	4	0
HBASE-3678	0	25	1	5	1	4	0
HBASE-3812	0	4	1	2	0	4	1
HBASE-21945	0	2	1	3	1	7	0
HBASE-19786	0	60	1	3	1	7	0
HBASE-20228	0	6	0	4	1	6	0
HBASE-20228	6	22	1	1	1	6	1
HBASE-10378	0	178	0	3	0	7	0
HBASE-10378	178	194	0	3	0	7	0
HBASE-10378	194	305	1	3	1	7	0
HBASE-17506	0	844	0	3	1	1	0
HBASE-4704	0	14	1	5	1	4	0
HBASE-6703	0	860	1	3	0	1	0
HBASE-9482	0	1	1	3	1	1	0
HBASE-20061	0	1	1	3	1	1	0
HBASE-15721	0	162	1	3	1	7	0
HBASE-5583	0	1707	1	3	1	1	0
HBASE-15816	0	437	1	3	1	4	0
HBASE-16629	0	974	0	3	0	4	0
HBASE-10634	0	41	1	3	1	7	0
HBASE-2964	0	1	1	1	0	1	0
HBASE-17898	0	66	1	2	1	3	1
HBASE-7480	0	9	1	4	1	7	0
HBASE-2256	0	3368	0	3	0	1	0
HBASE-4563	0	6	0	1	0	1	0
HBASE-4563	6	7	1	1	1	1	0
HBASE-16632	0	1	1	3	0	1	0
HBASE-12770	0	550	0	4	0	4	0
HBASE-12770	550	588	1	4	1	4	0
HBASE-17935	0	759	0	4	1	1	0
HBASE-2388	0	1	1	3	1	4	0
HBASE-1113	0	341	1	3	0	4	0
HBASE-19124	0	2	0	3	0	1	0
HBASE-19124	2	3	1	3	1	1	0
HBASE-16905	0	938	0	3	0	7	0
HBASE-10426	0	1	1	3	1	1	0
HBASE-21898	0	16	1	3	1	3	0
HBASE-15288	0	2	1	3	0	7	0
HBASE-7577	0	1	0	2	0	3	0
HBASE-7577	1	4	1	2	1	3	0
HBASE-10709	0	392	1	3	0	2	0
HBASE-2639	0	1506	1	3	0	1	0
HBASE-5093	0	10	1	3	0	4	0
HBASE-19393	0	1	1	3	1	1	0
HBASE-17812	0	1	1	3	1	1	0
HBASE-8557	0	167	1	3	0	6	0
HBASE-12320	0	1667	0	3	0	1	0
HBASE-7066	0	1	0	3	0	1	0
HBASE-7066	1	2390	0	2	1	1	1
HBASE-6673	0	2452	0	3	0	4	0
HBASE-18708	0	70	1	5	1	4	0
HBASE-19671	0	4	1	4	1	1	0
HBASE-2520	0	11	1	5	1	4	0
HBASE-10988	0	1	1	4	1	6	1
HBASE-14337	0	2	0	3	0	1	0
HBASE-14337	2	4	1	3	1	1	0
HBASE-5327	0	7	0	3	0	1	0
HBASE-5327	7	12	1	3	1	1	0
HBASE-3429	0	1115	1	3	1	1	0
HBASE-8269	0	258	1	4	1	1	0
HBASE-1138	0	1	0	3	0	6	0
HBASE-1138	1	7	1	3	1	6	0
HBASE-6889	0	9	1	3	1	1	0
HBASE-14149	0	99	1	3	1	2	0
HBASE-14276	0	411	1	4	0	1	0
HBASE-16823	0	1	1	3	1	4	0
HBASE-2552	0	144	1	3	1	1	0
HBASE-14379	0	335	0	3	0	14	0
HBASE-14379	335	1346	0	3	0	14	0
HBASE-15586	0	7	1	3	1	4	0
HBASE-15719	0	1	1	4	1	6	0
HBASE-1139	0	1	1	5	1	1	0
HBASE-104	0	1	0	4	0	1	0
HBASE-104	1	6	1	4	0	1	0
HBASE-16096	0	6	0	3	0	1	0
HBASE-16096	6	35	1	3	1	1	0
HBASE-5614	0	2612	0	3	0	1	0
HBASE-17201	0	218	1	3	1	7	0
HBASE-8830	0	1	1	3	0	7	0
HBASE-1721	0	496	1	3	0	1	0
HBASE-4025	0	1	0	3	0	1	0
HBASE-4025	1	432	1	3	1	1	0
HBASE-14993	0	1247	0	3	0	4	0
HBASE-884	0	8	1	4	1	4	0
HBASE-19265	0	547	0	2	0	4	0
HBASE-16545	0	5	1	3	0	6	0
HBASE-5176	0	6	1	4	0	1	1
HBASE-16643	0	11	1	2	1	1	0
HBASE-22073	0	10	1	3	1	1	0
HBASE-15648	0	1	0	3	1	1	0
HBASE-15648	1	1128	0	3	1	7	0
HBASE-4115	0	1	1	4	0	1	0
HBASE-19805	0	328	1	2	1	1	0
HBASE-14455	0	1	1	4	0	4	0
HBASE-4243	0	16	0	4	0	4	0
HBASE-4243	16	1327	1	4	1	4	0
HBASE-4344	0	71	1	3	1	7	0
HBASE-8037	0	32	1	4	1	1	0
HBASE-16997	0	14	1	3	1	7	0
HBASE-4969	0	2	1	3	1	1	0
HBASE-14961	0	1253	0	4	0	1	0
HBASE-1039	0	3	1	3	0	1	0
HBASE-1458	0	1	1	3	0	3	0
HBASE-14388	0	1345	0	3	1	4	0
HBASE-21612	0	29	1	4	1	5	0
HBASE-2383	0	4	0	3	0	3	1
HBASE-2383	4	17	1	1	0	3	1
HBASE-21501	0	6	1	3	1	4	0
HBASE-13943	0	8	1	3	0	4	0
HBASE-481	0	76	1	3	0	7	0
HBASE-17323	0	5	1	3	0	6	0
HBASE-16623	0	975	0	3	1	7	0
HBASE-11451	0	1780	0	3	0	1	0
HBASE-7766	0	193	0	3	0	1	0
HBASE-7766	193	197	1	3	1	1	0
HBASE-19345	0	536	0	3	0	1	0
HBASE-16377	0	2	1	3	1	1	0
HBASE-1579	0	28	1	3	0	2	0
HBASE-10949	0	1	0	2	0	1	0
HBASE-10949	1	4	1	2	1	1	1
HBASE-20907	0	1	1	3	1	6	0
HBASE-11813	0	1	0	1	0	1	0
HBASE-11813	1	2	1	1	1	1	0
HBASE-17942	0	648	0	3	1	2	0
HBASE-17942	648	670	1	3	1	2	0
HBASE-17591	0	278	1	5	0	4	0
HBASE-16101	0	67	0	3	0	7	0
HBASE-16101	67	70	1	3	1	7	0
HBASE-13331	0	1	1	1	1	1	0
HBASE-18673	0	1	1	4	1	4	0
HBASE-17324	0	882	0	3	0	1	0
HBASE-11377	0	1792	0	4	0	1	0
HBASE-8931	0	22	1	3	1	1	0
HBASE-20685	0	345	0	3	0	1	0
HBASE-9877	0	1111	1	4	0	4	0
HBASE-16027	0	1	1	3	1	1	0
HBASE-6405	0	3	1	3	1	7	0
HBASE-18149	0	5	1	3	1	1	0
HBASE-1251	0	3	1	3	0	1	0
HBASE-1925	0	1	1	1	0	1	0
HBASE-937	0	5	1	4	1	4	0
HBASE-14739	0	1	1	5	1	1	0
HBASE-7525	0	225	0	4	0	2	0
HBASE-7525	225	289	1	2	0	2	1
HBASE-1235	0	50	1	5	1	4	0
HBASE-4060	0	70	0	3	0	1	0
HBASE-4060	70	1274	1	3	1	1	0
HBASE-8419	0	100	1	3	0	7	0
HBASE-18609	0	34	1	3	1	4	0
HBASE-14949	0	66	0	3	0	7	0
HBASE-14949	66	73	1	3	1	7	0
HBASE-6389	0	113	1	2	1	1	0
HBASE-6480	0	247	0	3	0	1	0
HBASE-6480	247	994	1	3	0	4	0
HBASE-20588	0	2	0	3	0	1	0
HBASE-20588	2	9	1	3	1	1	0
HBASE-17379	0	16	1	3	1	1	0
HBASE-5796	0	2587	0	3	0	3	0
HBASE-16569	0	981	0	4	1	7	0
HBASE-16989	0	2	0	3	0	1	1
HBASE-16989	2	17	1	3	1	1	1
HBASE-19262	0	1	1	3	1	4	0
HBASE-11199	0	10	1	3	1	3	0
HBASE-3236	0	1168	1	3	0	1	0
HBASE-5474	0	10	1	3	1	4	0
HBASE-972	0	22	1	3	0	3	0
HBASE-1094	0	598	1	3	0	1	0
HBASE-14383	0	1345	0	3	1	4	0
HBASE-13290	0	27	1	3	1	7	0
HBASE-5554	0	777	1	3	0	3	0
HBASE-3660	0	3	0	3	1	1	0
HBASE-3660	3	7	1	2	1	1	1
HBASE-11487	0	2	1	4	1	1	0
HBASE-12680	0	3	1	4	1	4	0
HBASE-11111	0	1840	0	3	0	1	0
HBASE-2945	0	694	1	3	0	1	0
HBASE-14706	0	10	1	3	1	1	0
HBASE-19234	0	440	1	4	0	1	0
HBASE-11018	0	5	1	4	1	1	0
HBASE-13091	0	37	1	4	1	1	0
HBASE-7220	0	3	1	3	1	1	0
HBASE-4918	0	1	1	3	0	1	0
HBASE-12099	0	4	1	3	1	1	0
HBASE-15684	0	184	1	3	1	1	0
HBASE-21036	0	1	1	3	0	7	0
HBASE-18848	0	604	0	3	0	1	0
HBASE-8282	0	46	1	3	1	1	0
HBASE-13470	0	15	0	3	0	7	0
HBASE-13470	15	64	1	3	1	7	0
HBASE-22030	0	66	0	3	0	1	0
HBASE-10587	0	3	1	3	1	1	0
HBASE-165	0	1	1	3	0	1	0
HBASE-19939	0	1	1	3	1	1	0
HBASE-5315	0	1165	1	4	0	4	1
HBASE-6402	0	2494	0	3	0	2	0
HBASE-15626	0	384	1	4	0	1	0
HBASE-3179	0	2	1	2	1	4	0
HBASE-5385	0	77	0	3	1	7	0
HBASE-5385	77	103	1	3	1	7	0
HBASE-7900	0	5	1	1	1	7	0
HBASE-18977	0	8	0	1	0	7	0
HBASE-18977	8	9	1	1	1	7	0
HBASE-11534	0	1	1	4	1	1	0
HBASE-7297	0	1	0	3	0	1	0
HBASE-7297	1	2316	1	3	0	2	0
HBASE-17332	0	1	1	3	1	4	0
HBASE-8583	0	4	1	3	1	7	0
HBASE-16878	0	940	0	4	1	1	0
HBASE-1598	0	9	1	3	1	4	0
HBASE-7167	0	160	1	3	1	1	0
HBASE-6990	0	2	0	4	0	4	0
HBASE-6990	2	532	0	4	1	4	0
HBASE-6990	532	582	1	4	1	4	0
HBASE-5479	0	499	1	3	0	2	0
HBASE-16794	0	1	1	4	1	6	0
HBASE-18422	0	112	1	3	1	7	0
HBASE-811	0	1	1	4	1	1	0
HBASE-19305	0	1	1	3	0	1	0
HBASE-7410	0	63	0	1	0	7	0
HBASE-7410	63	110	0	1	0	4	0
HBASE-7410	110	118	1	1	1	4	0
HBASE-17065	0	356	1	4	0	4	0
HBASE-14765	0	1	1	3	1	4	0
HBASE-21019	0	6	0	3	0	3	0
HBASE-21019	6	129	0	3	0	4	0
HBASE-21019	129	282	0	3	1	4	0
HBASE-21866	0	22	1	3	1	1	0
HBASE-10698	0	124	1	3	1	4	0
HBASE-16064	0	2	1	3	1	1	0
HBASE-3259	0	1	1	1	1	1	0
HBASE-9947	0	1	0	3	0	1	0
HBASE-9947	1	4	1	3	1	1	0
HBASE-10360	0	1348	1	3	0	4	0
HBASE-3644	0	1048	1	3	1	1	0
HBASE-20188	0	13	0	2	0	14	1
HBASE-20188	13	17	0	1	0	14	1
HBASE-20188	17	56	0	1	1	14	1
HBASE-20188	56	429	0	1	0	14	1
HBASE-17579	0	36	1	3	1	4	0
HBASE-470	0	7	0	3	0	4	0
HBASE-470	7	11	0	3	1	4	0
HBASE-470	11	23	1	4	1	4	1
HBASE-8253	0	888	1	3	1	1	0
HBASE-1437	0	38	1	3	0	1	0
HBASE-16951	0	1	1	3	1	7	0
HBASE-11993	0	1020	1	5	1	4	0
HBASE-20533	0	25	1	3	1	1	0
HBASE-17643	0	14	1	3	0	1	0
HBASE-6662	0	1	1	4	0	1	0
HBASE-20048	0	1	1	1	1	7	0
HBASE-9652	0	1	1	3	1	7	0
HBASE-21330	0	1	1	3	1	7	0
HBASE-11912	0	30	0	3	0	4	0
HBASE-11912	30	47	0	3	0	7	0
HBASE-11912	47	49	1	3	1	7	0
HBASE-6873	0	122	0	3	1	1	0
HBASE-6873	122	428	0	3	1	7	0
HBASE-6873	428	479	1	1	1	7	1
HBASE-1451	0	462	1	3	1	3	0
HBASE-6450	0	1	1	3	1	1	0
HBASE-443	0	1	0	3	1	7	0
