issuekey	start	end	is_dead	priority	is_assigned	issuetype	has_priority_change	has_desc_change	comment_count
HBASE-4961	0	1	0	3	0	1	0	0	1
HBASE-4961	1	1222	1	3	0	1	0	0	2
HBASE-7329	0	4	0	3	0	4	0	0	1
HBASE-7329	4	7	0	3	1	4	0	0	1
HBASE-7329	7	8	0	3	1	4	0	0	2
HBASE-7329	8	9	0	3	1	4	0	0	3
HBASE-7329	9	10	0	3	1	4	0	0	8
HBASE-7329	10	11	0	3	1	4	0	0	11
HBASE-7329	11	28	0	3	1	4	0	0	16
HBASE-7329	28	31	0	3	1	4	0	0	19
HBASE-7329	31	36	0	3	1	4	0	0	20
HBASE-7329	36	37	0	3	1	4	0	0	25
HBASE-7329	37	38	0	3	1	4	0	0	32
HBASE-7329	38	39	0	3	1	4	0	0	43
HBASE-7329	39	40	0	3	1	4	0	0	45
HBASE-7329	40	41	0	3	1	4	0	0	46
HBASE-7329	41	42	0	3	1	4	0	0	59
HBASE-7329	42	43	0	3	1	4	0	0	61
HBASE-7329	43	45	1	3	1	4	0	0	63
HBASE-22026	0	71	0	3	0	7	0	0	1
HBASE-9402	0	1	0	4	1	1	0	0	1
HBASE-9402	1	2	0	4	1	1	0	0	5
HBASE-9402	2	12	1	4	1	1	0	0	6
HBASE-21180	0	49	1	4	0	3	0	0	1
HBASE-17147	0	7	0	3	1	1	0	0	1
HBASE-17147	7	8	0	3	1	1	0	0	3
HBASE-17147	8	14	1	4	1	1	1	0	3
HBASE-14879	0	16	0	3	0	7	0	0	1
HBASE-14879	16	149	0	3	1	7	0	0	2
HBASE-14879	149	168	0	3	1	7	0	0	7
HBASE-14879	168	169	0	3	1	7	0	0	8
HBASE-14879	169	170	0	3	1	7	0	0	15
HBASE-14879	170	1274	0	3	1	7	0	0	17
HBASE-8476	0	2	1	4	1	1	0	0	1
HBASE-14077	0	1	1	3	1	1	0	0	3
HBASE-10581	0	1	0	2	1	1	1	0	15
HBASE-10581	1	4	1	2	1	1	1	0	18
HBASE-3069	0	1384	1	3	0	1	0	0	1
HBASE-15876	0	1	1	1	1	1	1	0	1
HBASE-10067	0	1	0	3	0	1	0	1	3
HBASE-10067	1	206	0	3	0	1	0	1	4
HBASE-10067	206	1996	0	3	0	1	0	1	6
HBASE-4506	0	3	1	3	1	4	0	0	3
HBASE-2425	0	34	0	3	0	3	0	0	3
HBASE-2425	34	180	0	3	0	3	0	0	4
HBASE-2425	180	575	0	3	0	3	0	0	5
HBASE-2425	575	576	0	3	0	3	0	0	10
HBASE-2425	576	663	1	3	0	3	0	0	11
HBASE-18946	0	1	0	3	1	1	0	0	4
HBASE-18946	1	5	0	3	1	1	0	0	5
HBASE-18946	5	7	0	3	1	1	0	0	8
HBASE-18946	7	8	0	3	1	1	0	0	10
HBASE-18946	8	11	0	3	1	1	0	0	15
HBASE-18946	11	12	0	3	1	1	0	0	17
HBASE-18946	12	14	0	3	1	1	0	0	19
HBASE-18946	14	15	0	3	1	1	0	0	22
HBASE-18946	15	19	0	3	1	1	0	0	23
HBASE-18946	19	43	0	3	1	1	0	0	29
HBASE-18946	43	46	0	3	1	1	0	0	30
HBASE-18946	46	48	0	3	1	1	0	0	39
HBASE-18946	48	49	0	3	1	1	0	0	43
HBASE-18946	49	53	0	3	1	1	0	0	45
HBASE-18946	53	56	0	3	1	1	0	0	49
HBASE-18946	56	60	0	3	1	1	0	0	50
HBASE-18946	60	61	0	3	1	1	0	0	54
HBASE-18946	61	62	0	3	1	1	0	0	63
HBASE-18946	62	68	0	3	1	1	0	0	66
HBASE-18946	68	69	0	3	1	1	0	0	69
HBASE-18946	69	70	0	3	1	1	0	0	76
HBASE-18946	70	71	1	3	1	1	0	0	85
HBASE-11661	0	3	1	4	1	1	0	0	4
HBASE-1259	0	2	1	3	1	1	0	0	2
HBASE-11417	0	1789	0	3	1	5	0	0	3
HBASE-2340	0	3	0	1	1	3	0	0	5
HBASE-2340	3	4	0	1	1	3	0	0	7
HBASE-2340	4	6	0	1	1	3	0	0	8
HBASE-2340	6	7	0	1	1	3	0	0	13
HBASE-2340	7	8	0	1	1	3	0	0	14
HBASE-2340	8	9	1	1	1	3	0	0	15
HBASE-10338	0	1	1	4	1	1	0	0	19
HBASE-18004	0	35	0	4	1	4	0	0	2
HBASE-18004	35	41	0	4	1	4	0	0	4
HBASE-18004	41	42	0	4	1	4	0	0	14
HBASE-18004	42	43	0	4	1	4	0	0	15
HBASE-18004	43	57	0	4	1	4	0	0	16
HBASE-18004	57	67	1	4	1	4	0	0	17
HBASE-8245	0	734	1	4	0	4	0	0	1
HBASE-1496	0	32	1	3	0	1	0	0	1
HBASE-294	0	1	1	4	0	1	0	0	10
HBASE-4223	0	371	0	4	0	4	0	0	3
HBASE-4223	371	1332	1	4	0	4	0	0	4
HBASE-9703	0	1	0	3	1	4	0	0	1
HBASE-9703	1	2	1	3	1	4	0	0	7
HBASE-3816	0	49	0	4	0	4	0	0	1
HBASE-3816	49	746	1	4	0	4	0	0	3
HBASE-9934	0	2	0	4	0	2	0	0	2
HBASE-9934	2	3	0	4	0	2	0	0	7
HBASE-9934	3	17	0	4	0	2	0	0	11
HBASE-9934	17	2012	0	4	1	2	0	0	11
HBASE-9934	2012	2019	0	4	1	2	0	0	12
HBASE-21817	0	3	0	2	1	1	0	1	9
HBASE-21817	3	4	0	2	1	1	0	1	10
HBASE-21817	4	5	0	2	1	1	0	1	12
HBASE-21817	5	11	0	2	1	1	0	1	13
HBASE-21817	11	12	0	2	1	1	0	1	18
HBASE-21817	12	13	0	2	1	1	0	1	20
HBASE-21817	13	14	0	2	1	1	0	1	23
HBASE-21817	14	109	0	2	1	1	0	1	24
HBASE-11173	0	169	0	3	0	2	0	0	1
HBASE-11173	169	433	1	3	0	2	0	0	2
HBASE-21422	0	1	1	3	1	1	0	0	9
HBASE-8227	0	738	1	3	1	4	0	0	1
HBASE-3676	0	1	0	3	1	4	0	0	2
HBASE-3676	1	2	1	3	1	4	0	0	4
HBASE-389	0	18	1	4	0	1	0	0	1
HBASE-4602	0	86	1	3	1	5	0	0	2
HBASE-21690	0	133	0	3	0	3	1	1	2
HBASE-10368	0	1	1	3	1	4	0	0	2
HBASE-15553	0	80	0	3	0	1	0	0	1
HBASE-15553	80	705	1	3	0	1	0	0	2
HBASE-13532	0	1	0	5	0	4	0	1	1
HBASE-13532	1	3	0	5	0	4	0	1	3
HBASE-13532	3	385	0	5	0	4	0	1	4
HBASE-13532	385	386	0	5	1	4	0	1	7
HBASE-13532	386	387	1	5	1	4	0	1	10
HBASE-9834	0	1	0	3	1	1	0	0	7
HBASE-9834	1	5	0	3	1	1	0	0	9
HBASE-9834	5	15	0	3	1	1	0	0	11
HBASE-9834	15	16	0	3	1	1	0	0	13
HBASE-9834	16	20	0	3	1	1	0	0	14
HBASE-9834	20	21	0	3	1	1	0	0	16
HBASE-9834	21	22	0	3	1	1	0	0	21
HBASE-9834	22	23	0	3	1	1	0	0	23
HBASE-9834	23	24	1	3	1	1	0	0	35
HBASE-14536	0	1	0	3	0	1	0	0	2
HBASE-14536	1	8	0	3	1	1	0	0	4
HBASE-14536	8	9	0	3	1	1	0	0	7
HBASE-14536	9	14	0	3	1	1	0	0	12
HBASE-14536	14	15	0	3	1	1	0	0	13
HBASE-14536	15	16	1	3	1	1	0	0	18
HBASE-8670	0	1	0	3	1	1	0	0	2
HBASE-8670	1	4	0	3	1	1	0	0	4
HBASE-8670	4	21	0	3	1	1	0	0	5
HBASE-8670	21	31	0	3	1	1	0	0	6
HBASE-8670	31	45	0	3	1	1	0	0	9
HBASE-8670	45	48	0	3	1	1	0	0	10
HBASE-8670	48	49	0	3	1	1	0	0	15
HBASE-8670	49	56	0	3	1	1	0	0	21
HBASE-8670	56	60	0	3	1	1	0	0	22
HBASE-8670	60	63	1	3	1	1	0	0	23
HBASE-12412	0	36	0	4	0	1	0	0	1
HBASE-12412	36	99	0	4	1	1	0	0	1
HBASE-12412	99	102	0	4	1	1	0	0	3
HBASE-12412	102	105	0	4	1	1	0	0	4
HBASE-12412	105	106	1	4	1	1	0	0	7
HBASE-10228	0	3	0	3	1	4	0	0	3
HBASE-10228	3	4	0	3	1	4	0	0	5
HBASE-10228	4	6	0	3	1	4	0	0	7
HBASE-10228	6	7	1	3	1	4	0	0	8
HBASE-10502	0	419	1	3	0	2	0	0	5
HBASE-9892	0	1	0	2	1	4	0	0	11
HBASE-9892	1	2	0	2	1	4	0	0	15
HBASE-9892	2	3	0	2	1	4	0	0	23
HBASE-9892	3	6	0	2	1	4	0	0	24
HBASE-9892	6	22	0	2	1	4	0	0	25
HBASE-9892	22	23	0	2	1	4	0	0	28
HBASE-9892	23	27	0	2	1	4	0	0	30
HBASE-9892	27	29	0	2	1	4	0	0	31
HBASE-9892	29	31	0	2	1	4	0	0	33
HBASE-9892	31	32	0	2	1	4	0	0	37
HBASE-9892	32	35	0	2	1	4	0	0	40
HBASE-9892	35	38	0	2	1	4	0	0	41
HBASE-9892	38	41	0	2	1	4	0	0	44
HBASE-9892	41	42	0	2	1	4	0	0	46
HBASE-9892	42	43	1	2	1	4	0	0	51
HBASE-4040	0	2	0	4	1	2	0	0	1
HBASE-4040	2	1624	0	4	1	2	0	0	2
HBASE-4040	1624	1667	0	4	1	2	0	0	2
HBASE-4040	1667	1684	0	3	1	2	1	0	3
HBASE-4040	1684	1685	0	3	1	2	1	0	4
HBASE-4040	1685	1967	0	3	1	2	1	0	5
HBASE-4040	1967	2884	0	3	0	2	1	0	6
HBASE-11814	0	1	0	4	1	1	0	0	5
HBASE-11814	1	2	1	4	1	1	0	0	9
HBASE-5320	0	3	0	4	1	4	0	0	3
HBASE-5320	3	202	0	4	1	4	0	0	4
HBASE-5320	202	203	0	4	1	4	0	0	10
HBASE-5320	203	2665	0	4	1	4	0	0	12
HBASE-9333	0	3	0	3	0	4	0	0	1
HBASE-9333	3	5	0	3	0	4	0	0	3
HBASE-9333	5	27	0	3	0	4	0	0	4
HBASE-9333	27	28	0	3	1	4	0	0	7
HBASE-9333	28	29	0	2	1	4	1	0	11
HBASE-9333	29	31	0	2	1	4	1	0	15
HBASE-9333	31	32	0	2	1	4	1	0	16
HBASE-9333	32	33	0	2	1	4	1	0	24
HBASE-9333	33	35	0	2	1	4	1	0	26
HBASE-9333	35	40	1	2	1	4	1	0	27
HBASE-6971	0	1	1	3	1	1	0	0	1
HBASE-9142	0	1	0	2	1	1	1	0	5
HBASE-9142	1	2	1	2	1	1	1	0	7
HBASE-16559	0	2	0	3	1	3	0	0	1
HBASE-16559	2	379	0	3	1	3	0	0	4
HBASE-16559	379	989	0	3	0	3	0	0	4
HBASE-22332	0	1	1	3	1	3	0	0	3
HBASE-21222	0	1	0	3	1	1	0	0	1
HBASE-21222	1	10	1	3	1	1	0	0	5
HBASE-11864	0	216	0	4	0	4	0	0	1
HBASE-11864	216	217	0	4	0	4	0	0	3
HBASE-11864	217	221	1	4	0	4	0	0	4
HBASE-10861	0	2	0	3	1	4	0	0	2
HBASE-10861	2	7	0	3	1	4	0	0	3
HBASE-10861	7	8	0	3	1	4	0	0	4
HBASE-10861	8	10	0	3	1	4	0	0	6
HBASE-10861	10	11	0	3	1	4	0	0	8
HBASE-10861	11	12	0	3	1	4	0	0	12
HBASE-10861	12	13	0	3	1	4	0	0	15
HBASE-10861	13	28	0	3	1	4	0	0	16
HBASE-10861	28	46	0	3	1	4	0	0	17
HBASE-10861	46	55	0	3	1	4	0	0	19
HBASE-10861	55	69	0	3	1	4	0	0	20
HBASE-10861	69	81	0	3	1	4	0	0	22
HBASE-10861	81	82	0	3	1	4	0	0	24
HBASE-10861	82	83	0	3	1	4	0	0	26
HBASE-10861	83	87	0	3	1	4	0	0	27
HBASE-10861	87	89	0	3	1	4	0	0	30
HBASE-10861	89	90	1	3	1	4	0	0	33
HBASE-9260	0	1	0	4	0	2	0	0	3
HBASE-9260	1	11	0	4	0	2	0	0	6
HBASE-9260	11	774	0	4	0	2	0	0	8
HBASE-9260	774	780	0	4	0	2	0	0	9
HBASE-9260	780	2102	0	4	0	2	0	0	12
HBASE-14855	0	137	0	3	0	7	0	0	1
HBASE-14855	137	138	0	3	1	7	0	0	3
HBASE-14855	138	140	0	3	1	7	0	0	4
HBASE-14855	140	141	0	3	1	7	0	0	7
HBASE-14855	141	147	0	3	1	7	0	0	8
HBASE-14855	147	153	1	3	1	7	0	0	9
HBASE-4436	0	11	0	2	0	3	0	0	1
HBASE-4436	11	30	0	2	1	3	0	0	3
HBASE-4436	30	36	0	2	1	3	0	0	4
HBASE-4436	36	39	0	2	1	3	0	0	6
HBASE-4436	39	40	0	3	1	3	1	0	7
HBASE-4436	40	43	0	3	1	3	1	0	8
HBASE-4436	43	55	0	3	1	3	1	0	9
HBASE-4436	55	58	0	3	1	3	1	0	10
HBASE-4436	58	61	0	3	1	3	1	0	12
HBASE-4436	61	343	0	3	1	3	1	0	14
HBASE-4436	343	555	1	3	1	3	1	0	15
HBASE-21564	0	1	0	3	1	1	0	0	9
HBASE-21564	1	3	0	3	1	1	0	0	10
HBASE-21564	3	4	0	3	1	1	0	0	12
HBASE-21564	4	5	0	3	1	1	0	0	14
HBASE-21564	5	7	0	3	1	1	0	0	15
HBASE-21564	7	11	0	3	1	1	0	0	17
HBASE-21564	11	40	0	3	1	1	0	0	20
HBASE-21564	40	41	0	3	1	1	0	0	21
HBASE-21564	41	47	0	3	1	1	0	0	23
HBASE-21564	47	48	0	2	1	1	1	0	24
HBASE-21564	48	49	0	2	1	1	1	0	25
HBASE-21564	49	165	0	2	1	1	1	0	26
HBASE-21580	0	29	0	3	0	7	0	0	1
HBASE-21580	29	31	1	3	1	7	0	0	2
HBASE-4157	0	389	1	4	0	4	0	0	1
HBASE-12429	0	1	0	3	1	4	0	0	1
HBASE-12429	1	51	0	3	1	4	0	0	3
HBASE-12429	51	52	0	3	1	4	0	0	4
HBASE-12429	52	54	1	3	1	4	0	0	6
HBASE-3691	0	43	0	2	0	3	0	0	2
HBASE-3691	43	44	0	2	0	3	0	0	6
HBASE-3691	44	47	0	2	0	3	0	0	8
HBASE-3691	47	57	1	2	0	3	0	0	10
HBASE-11122	0	1841	0	3	0	3	0	0	1
HBASE-4463	0	1	0	3	1	4	0	1	4
HBASE-4463	1	2	0	3	1	4	0	1	5
HBASE-4463	2	3	0	3	1	4	0	1	6
HBASE-4463	3	56	0	3	1	4	0	1	7
HBASE-4463	56	69	1	3	1	4	0	1	14
HBASE-9894	0	1	0	4	1	4	0	0	5
HBASE-9894	1	7	1	4	1	4	0	0	6
HBASE-17036	0	1	0	4	1	7	0	1	2
HBASE-17036	1	174	1	4	1	7	0	1	5
HBASE-9958	0	1	1	3	1	1	0	0	6
HBASE-1949	0	3	0	3	0	1	0	0	2
HBASE-1949	3	5	0	3	0	1	0	0	3
HBASE-1949	5	6	1	3	0	1	0	0	5
HBASE-1526	0	1	1	1	0	1	0	0	6
HBASE-9266	0	1	1	5	1	1	0	0	8
HBASE-10449	0	1	0	2	1	1	0	0	4
HBASE-10449	1	3	1	2	1	1	0	0	6
HBASE-733	0	9	1	3	1	2	0	0	4
HBASE-3752	0	12	0	2	0	3	0	0	1
HBASE-3752	12	20	0	2	0	3	0	0	3
HBASE-3752	20	28	0	2	0	3	0	0	4
HBASE-3752	28	133	0	2	0	3	0	0	5
HBASE-3752	133	396	0	2	0	3	0	0	6
HBASE-3752	396	526	1	2	0	3	0	0	7
HBASE-21363	0	1	1	3	1	7	0	0	12
HBASE-21426	0	200	0	3	1	1	0	0	1
HBASE-19818	0	1	0	3	1	1	0	0	6
HBASE-19818	1	6	0	3	1	1	0	0	7
HBASE-19818	6	7	0	3	1	1	0	0	11
HBASE-19818	7	8	1	3	1	1	0	0	13
HBASE-22257	0	6	1	3	1	3	0	0	1
HBASE-12267	0	5	0	3	1	1	0	0	7
HBASE-12267	5	15	0	3	1	1	0	0	13
HBASE-12267	15	54	1	3	1	1	0	0	14
HBASE-9707	0	2056	0	4	0	4	0	0	1
HBASE-21810	0	1	0	3	1	4	0	0	6
HBASE-21810	1	23	0	3	1	4	0	0	10
HBASE-21810	23	26	0	3	1	4	0	1	10
HBASE-21810	26	28	0	3	1	4	0	1	11
HBASE-21810	28	29	0	3	1	4	0	1	13
HBASE-21810	29	33	0	3	1	4	0	1	15
HBASE-21810	33	36	0	3	1	4	0	1	16
HBASE-21810	36	37	0	3	1	4	0	1	17
HBASE-21810	37	40	0	3	1	4	0	1	18
HBASE-21810	40	41	1	3	1	4	0	1	31
HBASE-16574	0	5	0	3	0	4	0	0	1
HBASE-16574	5	12	0	3	0	4	0	0	2
HBASE-16574	12	16	0	3	0	4	0	0	3
HBASE-16574	16	17	0	3	0	4	0	0	7
HBASE-16574	17	19	0	3	0	4	0	0	8
HBASE-16574	19	20	0	3	0	4	0	0	9
HBASE-16574	20	21	0	3	0	4	0	0	10
HBASE-16574	21	29	0	3	1	4	0	0	12
HBASE-16574	29	30	0	3	1	4	0	0	15
HBASE-16574	30	303	0	3	1	4	0	0	16
HBASE-16574	303	307	0	3	1	4	0	0	17
HBASE-16574	307	421	0	3	1	4	0	0	19
HBASE-16574	421	426	0	3	1	4	0	0	21
HBASE-16574	426	427	0	3	1	4	0	0	22
HBASE-16574	427	428	0	3	1	4	0	0	24
HBASE-16574	428	429	0	3	1	4	0	0	26
HBASE-16574	429	430	0	3	1	4	0	0	28
HBASE-16574	430	432	0	3	1	4	0	0	31
HBASE-16574	432	433	0	3	1	4	0	0	40
HBASE-16574	433	434	0	3	1	4	0	0	44
HBASE-16574	434	435	0	3	1	4	0	0	48
HBASE-16574	435	436	0	3	1	4	0	0	56
HBASE-16574	436	439	1	3	1	4	0	0	62
HBASE-10408	0	1	1	3	1	6	0	0	6
HBASE-4481	0	1	0	3	0	1	0	1	2
HBASE-4481	1	10	0	3	0	1	0	1	4
HBASE-4481	10	338	1	2	0	1	1	1	10
HBASE-9772	0	1	0	4	1	4	0	0	5
HBASE-9772	1	8	1	4	1	4	0	0	8
HBASE-21780	0	4	0	4	1	4	0	0	9
HBASE-21780	4	13	0	4	1	4	0	0	10
HBASE-21780	13	18	1	4	1	4	0	0	11
HBASE-6364	0	9	0	3	1	1	0	0	2
HBASE-6364	9	18	0	3	1	1	0	0	3
HBASE-6364	18	26	0	3	1	1	0	0	6
HBASE-6364	26	27	0	3	1	1	0	0	11
HBASE-6364	27	29	0	3	1	1	0	0	24
HBASE-6364	29	30	0	3	1	1	0	0	25
HBASE-6364	30	31	0	3	1	1	0	0	32
HBASE-6364	31	36	0	3	1	1	0	0	35
HBASE-6364	36	38	0	3	1	1	0	0	38
HBASE-6364	38	39	0	3	1	1	0	0	39
HBASE-6364	39	42	0	3	1	1	0	0	41
HBASE-6364	42	43	0	3	1	1	0	0	51
HBASE-6364	43	44	0	3	1	1	0	0	60
HBASE-6364	44	47	1	3	1	1	0	0	62
HBASE-13175	0	1	0	3	0	1	0	0	1
HBASE-13175	1	1535	0	3	0	1	0	1	1
HBASE-3646	0	1	0	4	0	2	0	0	2
HBASE-3646	1	3	0	4	0	2	0	0	3
HBASE-3646	3	185	0	4	0	2	0	0	5
HBASE-3646	185	186	0	4	0	2	0	0	7
HBASE-3646	186	190	0	4	0	2	0	0	8
HBASE-3646	190	569	0	4	0	2	0	0	9
HBASE-3646	569	574	1	4	0	2	0	0	11
HBASE-7200	0	6	0	3	1	7	0	1	1
HBASE-7200	6	7	1	3	1	7	0	1	6
HBASE-923	0	56	1	3	0	4	0	0	1
HBASE-10547	0	3	0	4	0	1	0	0	2
HBASE-10547	3	6	1	4	0	1	0	0	3
HBASE-17749	0	1	0	3	0	7	0	0	1
HBASE-17749	1	13	0	3	1	7	0	0	1
HBASE-17749	13	85	1	3	1	7	0	0	4
HBASE-18693	0	2	0	3	1	4	0	0	2
HBASE-18693	2	4	0	3	1	4	0	0	4
HBASE-18693	4	5	0	3	1	4	0	0	9
HBASE-18693	5	6	0	3	1	4	0	0	11
HBASE-18693	6	42	0	3	1	4	0	0	13
HBASE-18693	42	43	0	3	1	4	0	0	14
HBASE-18693	43	45	0	3	1	4	0	0	15
HBASE-18693	45	46	0	3	1	4	0	0	16
HBASE-18693	46	47	0	3	1	4	0	0	20
HBASE-18693	47	52	0	3	1	4	0	0	21
HBASE-18693	52	67	0	3	1	4	0	0	24
HBASE-18693	67	68	0	3	1	4	0	0	25
HBASE-18693	68	109	0	3	1	4	0	0	26
HBASE-18693	109	110	0	3	1	4	0	0	28
HBASE-18693	110	115	0	3	1	4	0	0	29
HBASE-18693	115	132	0	3	1	4	0	0	30
HBASE-18693	132	133	0	3	1	4	0	0	31
HBASE-18693	133	522	0	3	1	4	0	0	33
HBASE-18693	522	530	0	3	1	4	0	0	35
HBASE-18693	530	634	0	3	1	4	0	0	37
HBASE-21977	0	4	0	3	0	7	0	0	1
HBASE-21977	4	6	0	3	1	7	0	0	5
HBASE-21977	6	7	0	3	1	7	0	0	8
HBASE-21977	7	8	0	3	1	7	0	0	9
HBASE-21977	8	11	1	3	1	7	0	0	10
HBASE-14697	0	1303	0	3	0	5	0	0	5
HBASE-625	0	9	0	3	0	4	0	0	1
HBASE-625	9	67	0	3	0	4	0	0	2
HBASE-625	67	149	0	3	0	4	0	0	3
HBASE-625	149	150	0	2	1	4	1	0	6
HBASE-625	150	157	0	2	1	4	1	0	8
HBASE-625	157	158	0	2	1	4	1	0	11
HBASE-625	158	169	1	2	1	4	1	0	12
HBASE-7927	0	14	0	3	0	1	0	0	4
HBASE-7927	14	254	1	3	1	1	0	0	4
HBASE-11530	0	1	1	3	1	1	0	0	5
HBASE-16338	0	242	0	4	0	3	0	0	1
HBASE-16338	242	243	0	4	0	3	0	0	3
HBASE-16338	243	377	0	4	0	3	0	0	5
HBASE-16338	377	379	0	4	1	3	0	0	12
HBASE-16338	379	385	0	4	1	3	0	0	13
HBASE-16338	385	401	0	4	1	3	0	0	14
HBASE-16338	401	421	0	3	1	3	1	0	14
HBASE-16338	421	426	0	3	0	3	1	0	14
HBASE-16338	426	429	0	3	1	3	1	0	16
HBASE-16338	429	430	0	3	1	3	1	0	23
HBASE-16338	430	431	0	3	1	3	1	0	24
HBASE-16338	431	433	0	3	1	3	1	0	26
HBASE-16338	433	434	0	3	1	3	1	0	32
HBASE-16338	434	435	0	3	1	3	1	0	36
HBASE-16338	435	436	0	3	1	3	1	0	39
HBASE-16338	436	437	0	3	1	3	1	0	42
HBASE-16338	437	440	0	3	1	3	1	0	44
HBASE-16338	440	441	0	3	1	3	1	0	52
HBASE-16338	441	442	0	3	1	3	1	0	61
HBASE-16338	442	443	0	3	1	3	1	0	63
HBASE-16338	443	444	0	3	1	3	1	0	65
HBASE-16338	444	445	0	3	1	3	1	0	72
HBASE-16338	445	447	1	3	1	3	1	0	76
HBASE-17022	0	1	1	3	1	1	0	0	6
HBASE-20459	0	1	0	3	0	4	0	0	2
HBASE-20459	1	2	0	2	1	4	1	0	9
HBASE-20459	2	3	1	2	1	4	1	0	21
HBASE-10322	0	1	0	1	1	1	0	0	4
HBASE-10322	1	2	0	1	1	1	0	0	6
HBASE-10322	2	3	0	1	1	1	0	0	9
HBASE-10322	3	4	0	1	1	1	0	0	27
HBASE-10322	4	5	0	1	1	1	0	0	29
HBASE-10322	5	6	0	1	1	1	0	0	34
HBASE-10322	6	7	0	1	1	1	0	0	40
HBASE-10322	7	8	0	1	1	1	0	0	42
HBASE-10322	8	9	0	1	1	1	0	0	56
HBASE-10322	9	10	1	1	1	1	0	0	77
HBASE-20734	0	1	0	3	0	4	0	0	4
HBASE-20734	1	4	0	3	0	4	0	0	7
HBASE-20734	4	7	0	3	0	4	0	0	8
HBASE-20734	7	27	0	3	1	4	0	0	9
HBASE-20734	27	28	0	3	1	4	0	0	12
HBASE-20734	28	42	0	3	1	4	0	0	15
HBASE-20734	42	43	0	3	1	4	0	0	17
HBASE-20734	43	56	0	3	1	4	0	0	19
HBASE-20734	56	60	0	3	1	4	0	0	20
HBASE-20734	60	63	0	3	1	4	0	0	21
HBASE-20734	63	64	0	3	1	4	0	0	22
HBASE-20734	64	65	0	3	1	4	0	0	27
HBASE-20734	65	71	0	3	1	4	0	0	28
HBASE-20734	71	74	0	3	1	4	0	0	31
HBASE-20734	74	75	0	3	1	4	0	0	34
HBASE-20734	75	76	0	3	1	4	0	0	40
HBASE-20734	76	78	0	3	1	4	0	0	41
HBASE-20734	78	79	0	3	1	4	0	0	43
HBASE-20734	79	82	0	3	1	4	0	0	44
HBASE-20734	82	83	0	3	1	4	0	0	45
HBASE-20734	83	84	0	3	1	4	0	0	47
HBASE-20734	84	88	0	3	1	4	0	0	48
HBASE-20734	88	89	0	3	1	4	0	0	49
HBASE-20734	89	91	0	3	1	4	0	0	51
HBASE-20734	91	92	0	3	1	4	0	0	53
HBASE-20734	92	95	0	3	1	4	0	0	56
HBASE-20734	95	96	0	3	1	4	0	0	57
HBASE-20734	96	97	0	3	1	4	0	0	59
HBASE-20734	97	98	0	3	1	4	0	0	60
HBASE-20734	98	103	0	3	1	4	0	0	62
HBASE-20734	103	104	0	3	1	4	0	0	63
HBASE-20734	104	175	0	3	1	4	0	0	75
HBASE-20734	175	183	0	3	1	4	0	0	76
HBASE-20734	183	263	1	3	1	4	0	0	77
HBASE-981	0	1	0	3	0	1	0	0	1
HBASE-981	1	2	1	3	1	1	0	0	1
HBASE-10997	0	1	0	5	1	4	0	0	4
HBASE-10997	1	2	0	5	1	4	0	0	5
HBASE-10997	2	9	0	5	1	4	0	0	6
HBASE-10997	9	12	0	5	1	4	0	0	8
HBASE-10997	12	13	1	5	1	4	0	0	9
HBASE-7600	0	268	0	3	0	1	0	0	2
HBASE-7600	268	277	0	3	0	1	0	0	6
HBASE-7600	277	278	0	3	1	1	0	0	7
HBASE-7600	278	281	1	3	1	1	0	0	8
HBASE-15806	0	12	0	5	0	2	0	0	2
HBASE-15806	12	13	0	4	1	2	1	0	8
HBASE-15806	13	14	0	4	1	2	1	0	13
HBASE-15806	14	15	0	4	1	2	1	0	17
HBASE-15806	15	33	0	4	1	2	1	0	25
HBASE-15806	33	34	0	4	1	2	1	0	27
HBASE-15806	34	35	0	4	1	2	1	0	29
HBASE-15806	35	36	0	4	1	2	1	0	30
HBASE-15806	36	38	0	4	1	2	1	0	32
HBASE-15806	38	39	0	4	1	2	1	0	33
HBASE-15806	39	43	0	4	1	2	1	0	40
HBASE-15806	43	107	0	4	1	2	1	0	41
HBASE-15806	107	108	0	4	1	2	1	0	43
HBASE-15806	108	127	0	4	1	2	1	0	46
HBASE-15806	127	189	0	4	1	2	1	0	47
HBASE-15806	189	191	0	4	1	2	1	0	49
HBASE-15806	191	192	0	4	1	2	1	0	50
HBASE-15806	192	228	0	4	1	2	1	0	51
HBASE-15806	228	417	0	4	1	2	1	0	54
HBASE-15806	417	419	0	2	1	2	1	0	56
HBASE-15806	419	447	0	2	1	2	1	0	57
HBASE-15806	447	463	0	2	1	2	1	0	59
HBASE-15806	463	464	0	2	1	2	1	0	60
HBASE-15806	464	474	0	2	1	2	1	0	61
HBASE-15806	474	476	0	2	1	2	1	0	62
HBASE-15806	476	477	0	2	1	2	1	0	66
HBASE-15806	477	478	1	2	1	2	1	0	71
HBASE-5505	0	6	0	3	0	1	0	1	2
HBASE-5505	6	7	0	3	0	1	0	1	3
HBASE-5505	7	110	0	3	0	1	0	1	4
HBASE-5505	110	1720	1	3	0	1	0	1	5
HBASE-2281	0	1	1	5	1	4	0	0	2
HBASE-21510	0	1	0	3	1	1	0	0	6
HBASE-21510	1	3	0	3	1	1	0	0	7
HBASE-21510	3	178	0	3	1	1	0	0	8
HBASE-20132	0	1	0	4	0	3	0	0	1
HBASE-20132	1	3	0	4	1	3	0	0	5
